YMD,PM2.5,PM10,sensor
2020-05-27T17:00:00Z,4.354036579211111,14.775409051134009,metone
2020-05-27T18:00:00Z,4.006682191640892,14.372631242292854,metone
2020-05-27T19:00:00Z,3.858787274901166,13.703189566281324,metone
2020-05-27T20:00:00Z,4.271008791598695,13.518203155260773,metone
2020-05-27T21:00:00Z,3.7789558346298,10.445416263670428,metone
2020-05-27T22:00:00Z,3.4144262988267986,8.682513114123223,metone
2020-05-27T23:00:00Z,3.5019105846967205,9.378739079727795,metone
2020-05-28T00:00:00Z,3.4536084398645586,8.321610796369983,metone
2020-05-28T01:00:00Z,3.554972385783323,8.094637992882893,metone
2020-05-28T02:00:00Z,3.7313910306255145,8.535708738915849,metone
2020-05-28T03:00:00Z,4.169772689782276,9.01119095470287,metone
2020-05-28T04:00:00Z,4.700006754550969,8.908167659665237,metone
2020-05-28T05:00:00Z,4.780329498352705,8.987662462903057,metone
2020-05-28T06:00:00Z,5.453402834315123,10.456879125436055,metone
2020-05-28T07:00:00Z,4.928660826163411,10.684050059059809,metone
2020-05-28T08:00:00Z,4.94591101568914,11.988387671327764,metone
2020-05-28T09:00:00Z,3.1215209557359413,6.693779950890489,metone
2020-05-28T10:00:00Z,3.024119463521086,5.82038072589589,metone
2020-05-28T11:00:00Z,4.26780856553609,8.926838903696495,metone
2020-05-28T12:00:00Z,5.788300588460457,10.678653920437078,metone
2020-05-28T13:00:00Z,6.498483558341496,13.509766833286312,metone
2020-05-28T14:00:00Z,9.371038203677244,20.4390866121155,metone
2020-05-28T15:00:00Z,10.370549917445562,23.73334269108578,metone
2020-05-28T16:00:00Z,10.906158079799264,21.36900677423271,metone
2020-05-28T17:00:00Z,10.663313036726365,19.773976401657304,metone
2020-05-28T18:00:00Z,12.226894085721554,21.915414787508176,metone
2020-05-28T19:00:00Z,15.146087789698871,23.959871466988663,metone
2020-05-28T20:00:00Z,17.056598288829633,25.62918848088471,metone
2020-05-28T21:00:00Z,16.341708263018088,23.64107759687988,metone
2020-05-28T22:00:00Z,15.023605818138076,21.37798179105541,metone
2020-05-28T23:00:00Z,11.997036024200977,16.720291331787966,metone
2020-05-29T00:00:00Z,12.759122546636808,17.92276285992459,metone
2020-05-29T01:00:00Z,14.916110719461676,20.81821641989615,metone
2020-05-29T02:00:00Z,14.385413285697254,21.935648070464,metone
2020-05-29T03:00:00Z,10.14271197276511,15.052968275949926,metone
2020-05-29T04:00:00Z,9.96480807130632,15.625885874618865,metone
2020-05-29T05:00:00Z,11.16975961260809,16.181535827895193,metone
2020-05-29T06:00:00Z,10.08098310734855,14.98807883742416,metone
2020-05-29T07:00:00Z,7.507358876536644,13.03379554544873,metone
2020-05-29T08:00:00Z,4.557091637522056,9.363529593604328,metone
2020-05-29T09:00:00Z,3.0680648387764333,5.760306168520088,metone
2020-05-29T10:00:00Z,2.7666807998930425,6.8180459610389645,metone
2020-05-29T11:00:00Z,2.463520157148249,6.811279040821717,metone
2020-05-29T12:00:00Z,2.7067659144547327,7.758610853293728,metone
2020-05-29T13:00:00Z,2.9328182584396454,7.220715239471281,metone
2020-05-29T14:00:00Z,3.2051299671635403,8.609582193078316,metone
2020-05-29T15:00:00Z,3.398854961459859,9.067184444189822,metone
2020-05-29T16:00:00Z,3.505938164385374,8.91460388782216,metone
2020-05-29T17:00:00Z,3.7089620597334414,8.066670629140217,metone
2020-05-29T18:00:00Z,3.7297562747611472,7.788155330958763,metone
2020-05-29T19:00:00Z,6.344351178035961,15.801396796924518,metone
2020-05-29T20:00:00Z,5.211007244356941,32.3628788694701,metone
2020-05-29T21:00:00Z,6.238079762553958,41.49259585612222,metone
2020-05-29T22:00:00Z,5.944936970789033,39.934321185473465,metone
2020-05-29T23:00:00Z,5.52885584374469,34.40702278180348,metone
2020-05-30T00:00:00Z,6.199881073976245,31.08854944961809,metone
2020-05-30T01:00:00Z,5.365572906658087,27.61456985867497,metone
2020-05-30T02:00:00Z,5.053402556020985,20.35893500452826,metone
2020-05-30T03:00:00Z,5.342994127660419,18.008009933219224,metone
2020-05-30T04:00:00Z,5.820559490142787,19.23856132044272,metone
2020-05-30T05:00:00Z,5.887788092045009,20.78625042324679,metone
2020-05-30T06:00:00Z,5.213512835485904,15.840808344633665,metone
2020-05-30T07:00:00Z,4.508319834945621,15.69980482213546,metone
2020-05-30T08:00:00Z,3.1866270254502167,11.457976442937268,metone
2020-05-30T09:00:00Z,3.1365330233916597,9.542840128283924,metone
2020-05-30T10:00:00Z,2.261343351189443,6.4329038837663015,metone
2020-05-30T11:00:00Z,2.1065931783739127,7.908773652227034,metone
2020-05-30T12:00:00Z,1.915990157157813,7.227070486041699,metone
2020-05-30T13:00:00Z,1.8436821587946168,7.491703699388383,metone
2020-05-30T14:00:00Z,1.768674429839315,7.19240687166856,metone
2020-05-30T15:00:00Z,1.8597308290948449,7.6021627921659745,metone
2020-05-30T16:00:00Z,2.002714944170536,8.210330712689576,metone
2020-05-30T17:00:00Z,1.940210735814189,7.640721908289363,metone
2020-05-30T18:00:00Z,2.1941236325495104,8.189637227430696,metone
2020-05-30T19:00:00Z,2.296769608614067,8.068933637283696,metone
2020-05-30T20:00:00Z,3.0291122546992693,9.349961494429197,metone
2020-05-30T21:00:00Z,4.297112863043146,11.088750705864529,metone
2020-05-30T22:00:00Z,4.251787908424856,10.163965685806431,metone
2020-05-30T23:00:00Z,2.800897097598092,8.370591321142697,metone
2020-05-31T00:00:00Z,1.6362816022377116,5.758622868160626,metone
2020-05-31T01:00:00Z,1.3431867422918646,4.160040326387862,metone
2020-05-31T02:00:00Z,1.3531085336276505,3.8805644929611818,metone
2020-05-31T03:00:00Z,1.1977257098287837,3.584507367870025,metone
2020-05-31T04:00:00Z,1.2709466260555555,3.886925630508701,metone
2020-05-31T05:00:00Z,1.0658264373959083,3.523321419078638,metone
2020-05-31T06:00:00Z,1.15412738385951,3.135398152661605,metone
2020-05-31T07:00:00Z,0.9956183176869076,3.0327264780418925,metone
2020-05-31T08:00:00Z,1.0021676263260249,3.7091714962984383,metone
2020-05-31T09:00:00Z,0.8687308664660891,3.7931213307190825,metone
2020-05-31T10:00:00Z,0.7595929742423306,3.4570989260500085,metone
2020-05-31T11:00:00Z,0.7226139970841401,3.108492119988239,metone
2020-05-31T12:00:00Z,0.7408188783945835,2.7311357977928443,metone
2020-05-31T13:00:00Z,0.7708917603266039,2.9416403269221862,metone
2020-05-31T14:00:00Z,0.7758219933956993,3.3507459451034163,metone
2020-05-31T15:00:00Z,0.8196255352329641,3.7785069234561743,metone
2020-05-31T16:00:00Z,0.7847714603325776,3.281365035210789,metone
2020-05-31T17:00:00Z,0.8769451653791099,3.8431610270761305,metone
2020-05-31T18:00:00Z,0.9250301894579068,3.8150791190163473,metone
2020-05-31T19:00:00Z,1.0591374875813326,4.170842304936888,metone
2020-05-31T20:00:00Z,1.0401640218459238,3.540105356395617,metone
2020-05-31T21:00:00Z,0.8750821101238686,3.25287341356347,metone
2020-05-31T22:00:00Z,0.872518231979206,3.080804903794369,metone
2020-05-31T23:00:00Z,0.8203638080339362,2.5777216510668537,metone
2020-06-01T00:00:00Z,0.8520844446771643,2.5608079790632514,metone
2020-06-01T01:00:00Z,0.869000444633648,2.8589482105326502,metone
2020-06-01T02:00:00Z,1.1252225878330964,2.915552623862684,metone
2020-06-01T03:00:00Z,1.178844986035629,2.759739896965643,metone
2020-06-01T04:00:00Z,1.97965884951834,4.047929972750762,metone
2020-06-01T05:00:00Z,2.455335487708192,5.05480247752361,metone
2020-06-01T06:00:00Z,1.503080128687074,4.35666367601744,metone
2020-06-01T07:00:00Z,1.4827118962789865,5.269109078910303,metone
2020-06-01T08:00:00Z,1.331736968646666,5.090167758925572,metone
2020-06-01T09:00:00Z,1.1790153132082049,5.1834380442509485,metone
2020-06-01T10:00:00Z,1.0445414228016563,4.340194834880379,metone
2020-06-01T11:00:00Z,1.109264947438026,4.475124119595143,metone
2020-06-01T12:00:00Z,1.4121671899328216,6.349027383281171,metone
2020-06-01T13:00:00Z,1.56418005625374,8.8454295509001,metone
